imu_timestamp, mcu_timestamp
1178950,11626724
1183750,11631252
1188550,11635779
1193350,11640307
1198150,11644834
1202950,11649362
1207750,11653890
1212550,11658417
1217350,11662945
1222150,11667472
1226950,11672000
1231750,11676528
1236550,11681055
1241350,11685583
1246150,11690110
1250950,11694638
1255750,11699165
1260550,11703693
1265350,11708221
1270150,11712748
1274950,11717276
1279750,11721803
1284550,11726331
1289350,11730859
1294150,11735386
1298950,11739914
1303750,11744441
1308550,11748969
1313350,11753497
1318150,11758024
1322950,11762552
1327750,11767079
1332550,11771607
1337350,11776134
1342150,11780662
1346950,11785190
1351750,11789717
1356550,11794245
1361350,11798772
1366150,11803300
1370950,11807828
1375750,11812355
1380550,11816883
1385350,11821410
1390150,11825938
1394950,11830466
1399750,11834993
1404550,11839521
1409350,11844048
1414150,11848576
1418950,11853104
1423750,11857631
1428550,11862159
1433350,11866686
1438150,11871214
1442950,11875741
1447750,11880269
1452550,11884797
1457350,11889324
1462150,11893852
1466950,11898379
1471750,11902907
1476550,11907435
1481350,11911962
1486150,11916490
1490950,11921017
1495750,11925545
1500550,11930073
1505350,11934600
1510150,11939128
1514950,11943655
1519750,11948183
1524550,11952711
1529350,11957238
1534150,11961766
1538950,11966293
1543750,11970821
1548550,11975348
1553350,11979876
1558150,11984404
1562950,11988931
1567750,11993459
1572550,11997986
1577350,12002514
1582150,12007042
1586950,12011569
1591750,12016097
1596550,12020624
1601350,12025152
1606150,12029680
1610950,12034207
1615750,12038735
1620550,12043262
1625350,12047790
1630150,12052318
1634950,12056845
1639750,12061373
1644550,12065900
1649350,12070428
1654150,12074955
1658950,12079483
1663750,12084011
1668550,12088538
1673350,12093066
1678150,12097593
1682950,12102121
1687750,12106649
1692550,12111176
1697350,12115704
1702150,12120231
1706950,12124759
1711750,12129287
1716550,12133814
1721350,12138342
1726150,12142869
1730950,12147397
1735750,12151925
1740550,12156452
1745350,12160980
1750150,12165507
1754950,12170035
1759750,12174562
1764550,12179090
1769350,12183618
1774150,12188145
1778950,12192673
1783750,12197200
1788550,12201728
1793350,12206256
1798150,12210783
1802950,12215311
1807750,12219838
1812550,12224366
1817350,12228894
1822150,12233421
1826950,12237949
1831750,12242476
1836550,12247004
1841350,12251532
1846150,12256059
1850950,12260587
1855750,12265114
1860550,12269642
1865350,12274169
1870150,12278697
1874950,12283225
1879750,12287752
1884550,12292280
1889350,12296807
1894150,12301335
1898950,12305863
1903750,12310390
1908550,12314918
1913350,12319445
1918150,12323973
1922950,12328501
1927750,12333028
1932550,12337556
1937350,12342083
1942150,12346611
1946950,12351139
1951750,12355666
1956550,12360194
1961350,12364721
1966150,12369249
