imu_timestamp, mcu_timestamp
38765878,926392238
38766070,926396765
38766262,926401293
38766454,926405820
38766646,926410348
38766838,926414876
38767030,926419403
38767222,926423931
38767414,926428458
38767606,926432986
38767798,926437513
38767990,926442041
38768182,926446568
38768374,926451096
38768566,926455623
38768758,926460151
38768950,926464678
38769142,926469206
38769334,926473734
38769526,926478261
38769718,926482789
38769910,926487316
38770102,926491844
38770294,926496371
38770486,926500899
38770678,926505426
38770870,926509954
38771062,926514481
38771254,926519009
38771446,926523536
38771638,926528064
38771830,926532592
38772022,926537119
38772214,926541647
38772406,926546174
38772598,926550702
38772790,926555229
38772982,926559757
38773174,926564284
38773366,926568812
38773558,926573339
38773750,926577867
38773942,926582394
38774134,926586922
38774326,926591450
38774518,926595977
38774710,926600505
38774902,926605032
38775094,926609560
38775286,926614087
38775478,926618615
38775670,926623142
38775862,926627670
38776054,926632197
38776246,926636725
38776438,926641252
38776630,926645780
38776822,926650308
38777014,926654835
38777206,926659363
38777398,926663890
38777590,926668418
38777782,926672945
38777974,926677473
38778166,926682000
38778358,926686528
38778550,926691055
38778742,926695583
38778934,926700110
38779126,926704638
38779318,926709166
38779510,926713693
38779702,926718221
38779894,926722748
38780086,926727276
38780278,926731803
38780470,926736331
38780662,926740858
38780854,926745386
38781046,926749913
38781238,926754441
38781430,926758968
38781622,926763496
38781814,926768023
38782006,926772551
38782198,926777079
38782390,926781606
38782582,926786134
38782774,926790661
38782966,926795189
38783158,926799716
38783350,926804244
38783542,926808771
38783734,926813299
38783926,926817826
38784118,926822354
38784310,926826881
38784502,926831409
38784694,926835937
38784886,926840464
38785078,926844992
38785270,926849519
38785462,926854047
38785654,926858574
38785846,926863102
38786038,926867629
38786230,926872157
38786422,926876684
38786614,926881212
38786806,926885739
38786998,926890267
38787190,926894795
38787382,926899322
38787574,926903850
38787766,926908377
38787958,926912905
38788150,926917432
38788342,926921960
38788534,926926487
38788726,926931015
38788918,926935542
38789110,926940070
38789302,926944597
38789494,926949125
38789686,926953653
38789878,926958180
38790070,926962708
38790262,926967235
38790454,926971763
38790646,926976290
38790838,926980818
38791030,926985345
38791222,926989873
38791414,926994400
38791606,926998928
38791798,927003455
38791990,927007983
38792182,927012511
38792374,927017038
38792566,927021566
38792758,927026093
38792950,927030621
38793142,927035148
38793334,927039676
38793526,927044203
38793718,927048731
38793910,927053258
38794102,927057786
38794294,927062313
38794486,927066841
38794678,927071369
38794870,927075896
38795062,927080424
38795254,927084951
38795446,927089479
38795638,927094006
38795830,927098534
38796022,927103061
38796214,927107589
38796406,927112116
38796598,927116644
38796790,927121171
38796982,927125699
38797174,927130226
38797366,927134754
38797558,927139282
38797750,927143809
38797942,927148337
38798134,927152864
38798326,927157392
38798518,927161919
38798710,927166447
38798902,927170974
38799094,927175502
38799286,927180029
38799478,927184557
38799670,927189084
38799862,927193612
38800054,927198140
38800246,927202667
38800438,927207195
38800630,927211722
38800822,927216250
38801014,927220777
38801206,927225305
38801398,927229832
38801590,927234360
38801782,927238887
38801974,927243415
38802166,927247942
38802358,927252470
38802550,927256998
38802742,927261525
38802934,927266053
38803126,927270580
38803318,927275108
38803510,927279635
38803702,927284163
38803894,927288690
38804086,927293218
38804278,927297745
38804470,927302273
38804662,927306800
38804854,927311328
38805046,927315856
38805238,927320383
38805430,927324911
38805622,927329438
38805814,927333966
38806006,927338493
38806198,927343021
38806390,927347548
38806582,927352076
38806774,927356603
38806966,927361131
38807158,927365658
38807350,927370186
38807542,927374714
38807734,927379241
38807926,927383769
38808118,927388296
38808310,927392824
38808502,927397351
38808694,927401879
38808886,927406406
38809078,927410934
38809270,927415461
38809462,927419989
38809654,927424516
38809846,927429044
38810038,927433572
38810230,927438099
38810422,927442627
38810614,927447154
38810806,927451682
38810998,927456209
38811190,927460737
38811382,927465264
38811574,927469792
38811766,927474319
38811958,927478847
38812150,927483374
38812342,927487902
38812534,927492430
38812726,927496957
38812918,927501485
38813110,927506012
38813302,927510540
38813494,927515067
38813686,927519595
38813878,927524122
38814070,927528650
38814262,927533177
38814454,927537705
38814646,927542232
38814838,927546760
38815030,927551288
38815222,927555815
38815414,927560343
38815606,927564870
38815798,927569398
38815990,927573925
38816182,927578453
38816374,927582980
38816566,927587508
38816758,927592035
38816950,927596563
38817142,927601090
38817334,927605618
38817526,927610146
38817718,927614673
38817910,927619201
38818102,927623728
38818294,927628256
38818486,927632783
38818678,927637311
38818870,927641838
38819062,927646366
38819254,927650893
38819446,927655421
38819638,927659948
38819830,927664476
38820022,927669004
38820214,927673531
38820406,927678059
38820598,927682586
38820790,927687114
38820982,927691641
38821174,927696169
38821366,927700696
38821558,927705224
38821750,927709751
38821942,927714279
38822134,927718806
38822326,927723334
38822518,927727862
38822710,927732389
38822902,927736917
38823094,927741444
38823286,927745972
38823478,927750499
38823670,927755027
38823862,927759554
38824054,927764082
38824246,927768609
38824438,927773137
38824630,927777664
38824822,927782192
38825014,927786720
38825206,927791247
38825398,927795775
38825590,927800302
38825782,927804830
38825974,927809357
38826166,927813885
38826358,927818412
38826550,927822940
38826742,927827467
38826934,927831995
38827126,927836522
38827318,927841050
38827510,927845578
38827702,927850105
38827894,927854633
38828086,927859160
38828278,927863688
38828470,927868215
38828662,927872743
38828854,927877270
38829046,927881798
38829238,927886325
38829430,927890853
38829622,927895380
38829814,927899908
38830006,927904436
38830198,927908963
38830390,927913491
38830582,927918018
38830774,927922546
38830966,927927073
38831158,927931601
38831350,927936128
38831542,927940656
38831734,927945183
38831926,927949711
38832118,927954238
38832310,927958766
38832502,927963294
38832694,927967821
38832886,927972349
38833078,927976876
38833270,927981404
38833462,927985931
38833654,927990459
38833846,927994986
38834038,927999514
38834230,928004041
38834422,928008569
38834614,928013096
38834806,928017624
38834998,928022152
38835190,928026679
38835382,928031207
38835574,928035734
38835766,928040262
38835958,928044789
38836150,928049317
38836342,928053844
38836534,928058372
38836726,928062899
38836918,928067427
38837110,928071954
38837302,928076482
38837494,928081010
38837686,928085537
38837878,928090065
38838070,928094592
38838262,928099120
38838454,928103647
38838646,928108175
38838838,928112702
38839030,928117230
38839222,928121757
38839414,928126285
38839606,928130812
38839798,928135340
38839990,928139868
38840182,928144395
38840374,928148923
38840566,928153450
38840758,928157978
38840950,928162505
38841142,928167033
38841334,928171560
38841526,928176088
38841718,928180615
38841910,928185143
38842102,928189670
38842294,928194198
38842486,928198726
38842678,928203253
38842870,928207781
38843062,928212308
38843254,928216836
38843446,928221363
38843638,928225891
38843830,928230418
38844022,928234946
38844214,928239473
38844406,928244001
38844598,928248528
38844790,928253056
38844982,928257584
38845174,928262111
38845366,928266639
38845558,928271166
38845750,928275694
38845942,928280221
38846134,928284749
38846326,928289276
38846518,928293804
38846710,928298331
38846902,928302859
38847094,928307386
38847286,928311914
38847478,928316442
38847670,928320969
38847862,928325497
38848054,928330024
38848246,928334552
38848438,928339079
38848630,928343607
38848822,928348134
38849014,928352662
38849206,928357189
38849398,928361717
38849590,928366244
38849782,928370772
38849974,928375300
38850166,928379827
38850358,928384355
38850550,928388882
38850742,928393410
38850934,928397937
38851126,928402465
38851318,928406992
38851510,928411520
38851702,928416047
38851894,928420575
38852086,928425102
38852278,928429630
38852470,928434158
38852662,928438685
38852854,928443213
38853046,928447740
38853238,928452268
38853430,928456795
38853622,928461323
38853814,928465850
38854006,928470378
38854198,928474905
38854390,928479433
38854582,928483960
38854774,928488488
38854966,928493016
38855158,928497543
38855350,928502071
38855542,928506598
38855734,928511126
38855926,928515653
38856118,928520181
38856310,928524708
38856502,928529236
38856694,928533763
38856886,928538291
38857078,928542818
38857270,928547346
38857462,928551874
38857654,928556401
38857846,928560929
38858038,928565456
38858230,928569984
38858422,928574511
38858614,928579039
38858806,928583566
38858998,928588094
38859190,928592621
38859382,928597149
38859574,928601676
38859766,928606204
38859958,928610732
38860150,928615259
38860342,928619787
38860534,928624314
38860726,928628842
38860918,928633369
38861110,928637897
38861302,928642424
38861494,928646952
38861686,928651479
38861878,928656007
38862070,928660534
38862262,928665062
38862454,928669590
38862646,928674117
38862838,928678645
38863030,928683172
38863222,928687700
38863414,928692227
38863606,928696755
38863798,928701282
38863990,928705810
38864182,928710337
38864374,928714865
38864566,928719392
38864758,928723920
38864950,928728448
38865142,928732975
38865334,928737503
38865526,928742030
38865718,928746558
38865910,928751085
38866102,928755613
38866294,928760140
38866486,928764668
38866678,928769195
38866870,928773723
38867062,928778250
38867254,928782778
38867446,928787306
38867638,928791833
38867830,928796361
38868022,928800888
38868214,928805416
38868406,928809943
38868598,928814471
38868790,928818998
38868982,928823526
38869174,928828053
38869366,928832581
38869558,928837108
38869750,928841636
38869942,928846164
38870134,928850691
38870326,928855219
38870518,928859746
38870710,928864274
38870902,928868801
38871094,928873329
38871286,928877856
38871478,928882384
38871670,928886911
38871862,928891439
38872054,928895966
38872246,928900494
38872438,928905022
38872630,928909549
38872822,928914077
38873014,928918604
38873206,928923132
38873398,928927659
38873590,928932187
38873782,928936714
38873974,928941242
38874166,928945769
38874358,928950297
38874550,928954824
38874742,928959352
38874934,928963880
38875126,928968407
38875318,928972935
38875510,928977462
38875702,928981990
38875894,928986517
38876086,928991045
38876278,928995572
38876470,929000100
38876662,929004627
38876854,929009155
38877046,929013682
38877238,929018210
38877430,929022738
38877622,929027265
38877814,929031793
38878006,929036320
38878198,929040848
38878390,929045375
38878582,929049903
38878774,929054430
38878966,929058958
38879158,929063485
38879350,929068013
38879542,929072540
38879734,929077068
38879926,929081596
38880118,929086123
38880310,929090651
38880502,929095178
38880694,929099706
38880886,929104233
38881078,929108761
38881270,929113288
38881462,929117816
38881654,929122343
38881846,929126871
38882038,929131398
38882230,929135926
38882422,929140454
38882614,929144981
38882806,929149509
38882998,929154036
38883190,929158564
38883382,929163091
38883574,929167619
38883766,929172146
38883958,929176674
38884150,929181201
38884342,929185729
38884534,929190256
38884726,929194784
38884918,929199312
38885110,929203839
38885302,929208367
38885494,929212894
38885686,929217422
38885878,929221949
38886070,929226477
38886262,929231004
38886454,929235532
38886646,929240059
38886838,929244587
38887030,929249114
38887222,929253642
38887414,929258170
38887606,929262697
38887798,929267225
38887990,929271752
38888182,929276280
38888374,929280807
38888566,929285335
38888758,929289862
38888950,929294390
38889142,929298917
38889334,929303445
38889526,929307972
38889718,929312500
38889910,929317028
38890102,929321555
38890294,929326083
38890486,929330610
38890678,929335138
38890870,929339665
38891062,929344193
38891254,929348720
