imu_timestamp, mcu_timestamp
4246582,142917117
4246774,142921645
4246966,142926172
4247158,142930700
4247350,142935227
4247542,142939755
4247734,142944283
4247926,142948810
4248118,142953338
4248310,142957866
4248502,142962393
4248694,142966921
4248886,142971448
4249078,142975976
4249270,142980504
4249462,142985031
4249654,142989559
4249846,142994087
4250038,142998614
4250230,143003142
4250422,143007669
4250614,143012197
4250806,143016725
4250998,143021252
4251190,143025780
4251382,143030308
4251574,143034835
4251766,143039363
4251958,143043890
4252150,143048418
4252342,143052946
4252534,143057473
4252726,143062001
4252918,143066529
4253110,143071056
4253302,143075584
4253494,143080111
4253686,143084639
4253878,143089167
4254070,143093694
4254262,143098222
4254454,143102750
4254646,143107277
4254838,143111805
4255030,143116332
4255222,143120860
4255414,143125388
4255606,143129915
4255798,143134443
4255990,143138971
4256182,143143498
4256374,143148026
4256566,143152553
4256758,143157081
4256950,143161609
4257142,143166136
4257334,143170664
4257526,143175192
4257718,143179719
4257910,143184247
4258102,143188774
4258294,143193302
4258486,143197830
4258678,143202357
4258870,143206885
4259062,143211413
4259254,143215940
4259446,143220468
4259638,143224995
4259830,143229523
4260022,143234051
4260214,143238578
4260406,143243106
4260598,143247634
4260790,143252161
4260982,143256689
4261174,143261216
4261366,143265744
4261558,143270272
4261750,143274799
4261942,143279327
4262134,143283855
4262326,143288382
4262518,143292910
4262710,143297437
4262902,143301965
4263094,143306493
4263286,143311020
4263478,143315548
4263670,143320076
4263862,143324603
4264054,143329131
4264246,143333658
4264438,143338186
4264630,143342714
4264822,143347241
4265014,143351769
4265206,143356297
4265398,143360824
4265590,143365352
4265782,143369879
4265974,143374407
4266166,143378935
4266358,143383462
4266550,143387990
4266742,143392518
4266934,143397045
4267126,143401573
4267318,143406100
4267510,143410628
4267702,143415156
4267894,143419683
4268086,143424211
4268278,143428739
4268470,143433266
4268662,143437794
4268854,143442321
4269046,143446849
4269238,143451377
4269430,143455904
4269622,143460432
4269814,143464960
4270006,143469487
4270198,143474015
4270390,143478542
4270582,143483070
4270774,143487598
4270966,143492125
4271158,143496653
4271350,143501181
4271542,143505708
4271734,143510236
4271926,143514763
4272118,143519291
4272310,143523819
4272502,143528346
4272694,143532874
4272886,143537402
4273078,143541929
4273270,143546457
4273462,143550984
4273654,143555512
4273846,143560040
4274038,143564567
4274230,143569095
4274422,143573623
4274614,143578150
4274806,143582678
4274998,143587205
4275190,143591733
4275382,143596261
4275574,143600788
4275766,143605316
4275958,143609844
4276150,143614371
4276342,143618899
4276534,143623426
4276726,143627954
4276918,143632482
4277110,143637009
4277302,143641537
4277494,143646065
4277686,143650592
4277878,143655120
4278070,143659647
4278262,143664175
4278454,143668703
4278646,143673230
4278838,143677758
4279030,143682286
4279222,143686813
4279414,143691341
4279606,143695868
4279798,143700396
4279990,143704924
4280182,143709451
4280374,143713979
4280566,143718507
4280758,143723034
4280950,143727562
4281142,143732089
4281334,143736617
4281526,143741145
4281718,143745672
4281910,143750200
4282102,143754728
4282294,143759255
4282486,143763783
4282678,143768310
4282870,143772838
4283062,143777366
4283254,143781893
4283446,143786421
4283638,143790949
4283830,143795476
4284022,143800004
4284214,143804531
4284406,143809059
4284598,143813587
4284790,143818114
4284982,143822642
4285174,143827170
4285366,143831697
4285558,143836225
4285750,143840752
4285942,143845280
4286134,143849808
4286326,143854335
4286518,143858863
4286710,143863391
4286902,143867918
4287094,143872446
4287286,143876973
4287478,143881501
4287670,143886029
4287862,143890556
4288054,143895084
4288246,143899612
4288438,143904139
4288630,143908667
4288822,143913195
4289014,143917722
4289206,143922250
4289398,143926777
4289590,143931305
4289782,143935833
4289974,143940360
4290166,143944888
4290358,143949416
4290550,143953943
4290742,143958471
4290934,143962998
4291126,143967526
4291318,143972054
4291510,143976581
4291702,143981109
4291894,143985637
4292086,143990164
4292278,143994692
4292470,143999219
4292662,144003747
4292854,144008275
4293046,144012802
4293238,144017330
4293430,144021858
4293622,144026385
4293814,144030913
4294006,144035440
4294198,144039968
4294390,144044496
4294582,144049023
4294774,144053551
4294966,144058079
4295158,144062606
4295350,144067134
4295542,144071661
4295734,144076189
4295926,144080717
4296118,144085244
4296310,144089772
4296502,144094300
4296694,144098827
4296886,144103355
4297078,144107882
4297270,144112410
4297462,144116938
4297654,144121465
4297846,144125993
4298038,144130521
4298230,144135048
4298422,144139576
4298614,144144103
4298806,144148631
4298998,144153159
4299190,144157686
4299382,144162214
4299574,144166742
4299766,144171269
4299958,144175797
4300150,144180324
4300342,144184852
4300534,144189380
4300726,144193907
4300918,144198435
4301110,144202963
4301302,144207490
4301494,144212018
4301686,144216545
4301878,144221073
4302070,144225601
4302262,144230128
4302454,144234656
4302646,144239184
4302838,144243711
4303030,144248239
4303222,144252766
4303414,144257294
4303606,144261822
4303798,144266349
4303990,144270877
4304182,144275405
4304374,144279932
4304566,144284460
4304758,144288988
4304950,144293515
4305142,144298043
4305334,144302570
4305526,144307098
4305718,144311626
4305910,144316153
4306102,144320681
4306294,144325209
4306486,144329736
4306678,144334264
4306870,144338791
4307062,144343319
4307254,144347847
4307446,144352374
4307638,144356902
4307830,144361430
4308022,144365957
4308214,144370485
4308406,144375012
4308598,144379540
4308790,144384068
4308982,144388595
4309174,144393123
4309366,144397651
4309558,144402178
4309750,144406706
4309942,144411233
4310134,144415761
4310326,144420289
4310518,144424816
4310710,144429344
4310902,144433872
4311094,144438399
4311286,144442927
4311478,144447454
4311670,144451982
4311862,144456510
4312054,144461037
4312246,144465565
4312438,144470093
4312630,144474620
4312822,144479148
4313014,144483675
4313206,144488203
4313398,144492731
4313590,144497258
4313782,144501786
4313974,144506314
4314166,144510841
4314358,144515369
4314550,144519896
4314742,144524424
4314934,144528952
4315126,144533479
4315318,144538007
4315510,144542535
4315702,144547062
4315894,144551590
4316086,144556117
4316278,144560645
4316470,144565173
4316662,144569700
4316854,144574228
4317046,144578756
4317238,144583283
